################################################
##                   SPRank                   ##
################################################
in_rec:          3D2X-A-85-D2X/amber/rec.amber.mol2
in_cpd:          3D2X-A-85-D2X/amber/lig_charged.amber.mol2
in_poses:        3D2X-A-85-D2X/pose/pose.mol2
stats:           0
verbose:         0
Load receptor: default_name from 3D2X-A-85-D2X/amber/rec.amber.mol2
--> heavy atom num: 1652
Load compound: MOL from 3D2X-A-85-D2X/amber/lig_charged.amber.mol2
--> heavy atom num: 26
************************************************
*                PARAMETER INFO                *
************************************************
T: 25
rt_to_kcal_per_mol: 0.593
gamma_SASA: 0.0054
r_water: 1.4
pairwise_dis_upper_bound: 10
pairwise_bin_size: 0.5
pairwise_bin_num: 20
pairwise_potentials_map.size(): 348
sasa_points.size(): 8
************************************************
*                   REC INFO                   *
************************************************
name: default_name
vina_02_118 -197.782 -4.025 5.012 -12.595
vina_02_119 -360.465 -4.023 -25.354 -12.829
vina_02_120 -384.690 -3.906 -33.183 -12.393
vina_02_121 -294.026 -4.407 -11.538 -12.562
vina_02_122 -354.541 -4.233 -30.552 -12.796
vina_02_123 -269.408 -3.983 -12.158 -12.659
vina_02_124 -314.257 -3.922 -14.413 -12.122
vina_02_125 -307.771 -4.038 -10.097 -12.579
vina_02_126 -357.976 -3.675 -15.527 -11.752
vina_02_127 -318.459 -4.488 -30.027 -12.785
vina_02_128 -342.067 -4.394 -23.198 -12.730
vina_02_129 -329.839 -4.079 -13.541 -12.594
vina_02_130 -370.894 -4.208 -39.988 -12.856
vina_02_131 -260.895 -3.992 -3.068 -12.778
vina_02_132 -331.670 -4.192 -16.104 -12.678
vina_02_133 -258.505 -3.911 -16.390 -12.234
vina_02_134 -339.968 -4.199 -30.770 -12.730
vina_02_135 -250.015 -4.015 1.335 -12.682
vina_02_136 -330.086 -4.055 -18.081 -12.695
vina_02_137 -317.340 -4.129 0.277 -12.586
vina_02_138 -368.245 -3.967 -11.102 -12.536
vina_02_139 -273.797 -4.154 -26.734 -12.758
vina_02_140 -285.480 -4.425 -9.171 -12.562
vina_02_141 -230.924 -4.050 -26.012 -12.739
vina_02_142 -228.808 -3.931 3.042 -12.164
vina_02_143 -295.159 -3.895 -8.266 -12.080
vina_02_144 -346.155 -4.116 3.326 -12.652
vina_02_145 -298.835 -4.399 -18.853 -12.711
vina_02_146 -217.049 -4.060 -7.163 -12.561
vina_02_147 -336.619 -4.097 2.540 -12.586
vina_02_148 -332.267 -4.173 -22.165 -12.730
vina_02_149 -269.985 -3.910 0.224 -12.200
vina_02_150 -362.152 -4.172 -33.710 -12.796
vina_02_151 -384.742 -3.945 -11.782 -12.536
vina_02_152 -317.809 -3.993 -15.681 -12.747
vina_02_153 -345.602 -4.204 -29.614 -12.796
vina_02_154 -323.398 -4.139 -25.092 -12.730
vina_02_155 -281.835 -3.996 4.069 -12.655
vina_02_156 -319.135 -4.283 -4.672 -12.681
vina_02_157 -406.579 -3.723 -37.035 -11.795
vina_02_158 -366.942 -3.774 -21.689 -11.829
vina_02_159 -270.231 -4.074 2.664 -12.630
vina_02_160 -387.230 -3.921 -44.369 -12.301
vina_02_161 -389.029 -4.291 -14.394 -12.660
vina_02_162 -300.729 -4.211 -7.844 -12.552
vina_02_163 -310.079 -4.131 -15.256 -12.618
vina_02_164 -215.386 -3.793 -15.514 -11.521
vina_02_165 -239.339 -3.911 2.877 -12.164
vina_02_166 -212.718 -3.719 2.916 -11.454
vina_02_167 -339.292 -3.886 -40.159 -12.304
vina_02_168 -263.443 -4.151 -6.859 -12.580
vina_02_169 -346.131 -3.895 -29.587 -12.350
vina_02_170 -236.861 -3.956 3.155 -12.487
vina_02_171 -312.886 -3.941 -1.815 -12.227
vina_02_172 -263.641 -4.307 -26.941 -12.758
vina_02_173 -321.653 -4.205 -4.604 -12.681
vina_02_174 -316.945 -4.109 -6.002 -12.598
vina_02_175 -292.042 -4.048 -23.625 -12.746
vina_02_176 -293.306 -4.308 -23.585 -12.730
vina_02_177 -385.459 -4.293 -37.829 -12.796
vina_02_178 -241.953 -3.976 3.474 -12.527
vina_02_179 -409.015 -3.779 -13.085 -11.557
vina_02_180 -269.095 -4.021 -5.700 -12.659
vina_02_181 -300.086 -4.017 -19.095 -12.779
vina_02_182 -362.574 -4.193 -3.856 -12.747
vina_02_183 -249.670 -4.055 -6.272 -12.596
vina_02_184 -221.299 -3.716 -8.312 -11.327
vina_02_185 -298.076 -4.310 10.697 -12.586
vina_02_186 -263.801 -4.195 -5.625 -12.626
vina_02_187 -471.155 -3.955 -33.709 -12.670
vina_02_188 -338.846 -3.692 -31.984 -11.618
vina_02_189 -348.468 -3.906 -11.925 -12.156
vina_02_190 -339.552 -4.221 -18.120 -12.678
vina_02_191 -308.362 -4.326 -1.696 -12.681
vina_02_192 -313.039 -3.890 -10.047 -12.110
vina_02_193 -277.609 -4.104 -16.122 -12.706
vina_02_194 -297.800 -3.878 5.891 -12.260
vina_02_195 -260.171 -4.414 0.991 -12.614
vina_02_196 -349.004 -4.021 -25.538 -12.829
vina_02_197 -313.397 -3.982 -17.524 -12.747
vina_02_198 -372.693 -4.270 -23.590 -12.796
vina_02_199 -353.271 -3.830 -39.934 -11.932
vina_02_200 -204.564 -3.978 -3.371 -12.743
vina_02_201 -275.818 -3.860 4.366 -12.364
vina_02_202 -166.945 -4.137 1.085 -12.579
vina_02_203 -273.025 -3.810 -13.742 -11.442
vina_02_204 -309.802 -4.222 -30.089 -12.730
vina_02_205 -265.318 -3.997 -18.508 -12.807
vina_02_206 -334.098 -4.114 -25.465 -12.730
vina_02_207 -322.666 -4.376 -0.611 -12.586
vina_02_208 -231.071 -4.009 5.435 -12.647
vina_02_209 -325.648 -4.263 8.196 -12.586
vina_02_210 -356.500 -4.105 -34.825 -12.796
vina_02_211 -272.135 -4.209 -8.480 -12.590
vina_02_212 -327.104 -3.704 -10.822 -11.356
vina_02_213 -273.934 -4.140 -5.562 -12.626
vina_02_214 -309.657 -3.911 -31.031 -12.284
vina_02_215 -353.172 -4.194 -30.056 -12.796
vina_02_216 -262.596 -4.102 -11.947 -12.590
vina_02_217 -359.351 -4.188 -29.580 -12.796
vina_02_218 -290.119 -4.215 -6.567 -12.552
vina_02_219 -353.353 -4.086 -0.658 -12.652
vina_02_220 -290.306 -3.921 -29.942 -12.284
vina_02_221 -288.889 -3.957 -2.189 -12.589
vina_02_222 -304.285 -3.814 -2.118 -11.462
vina_02_223 -272.375 -4.379 -11.993 -12.590
vina_02_224 -289.697 -4.017 -10.434 -12.631
vina_02_225 -287.899 -4.170 4.686 -12.586
vina_02_226 -292.807 -3.816 -16.781 -11.433
vina_02_227 -275.003 -4.079 -12.173 -12.590
vina_02_228 -252.897 -3.914 -7.278 -12.108
vina_02_229 -261.146 -4.283 1.493 -12.614
vina_02_230 -277.054 -3.901 -0.642 -12.200
vina_02_231 -322.686 -4.084 -21.958 -12.730
vina_02_232 -301.918 -3.948 -0.004 -12.494
vina_02_233 -372.672 -4.266 -21.994 -12.796
vina_02_234 -256.012 -3.760 1.180 -11.490
vina_02_235 -245.095 -3.974 10.295 -12.527
vina_02_236 -374.939 -4.051 -27.256 -12.812
vina_02_237 -340.965 -4.130 4.351 -12.586
vina_02_238 -231.773 -3.965 7.477 -12.487
vina_02_239 -379.789 -4.039 -17.154 -12.760
vina_02_240 -376.825 -4.340 -32.744 -12.796
vina_02_241 -302.027 -4.112 -23.285 -12.730
vina_02_242 -281.861 -4.131 -23.536 -12.730
vina_02_243 -289.029 -3.892 -1.815 -12.227
vina_02_244 -304.612 -4.295 4.753 -12.586
vina_02_245 -286.226 -3.792 -22.370 -11.606
vina_02_246 -238.904 -3.769 -0.436 -11.454
vina_02_247 -270.655 -4.152 3.427 -12.614
vina_02_248 -228.027 -3.798 6.210 -11.454
vina_02_249 -286.337 -3.618 -11.026 -11.356
vina_02_250 -208.928 -3.679 1.507 -11.454
vina_02_251 -351.390 -4.031 -31.941 -12.812
vina_02_252 -281.862 -3.650 4.575 -11.462
vina_02_253 -285.679 -4.300 -13.729 -12.594
vina_02_254 -216.741 -3.860 0.725 -12.329
vina_02_255 -377.555 -3.924 -33.965 -12.393
vina_02_256 -352.589 -4.370 -8.395 -12.618
vina_02_257 -345.688 -3.904 -30.323 -12.350
vina_02_258 -333.688 -4.136 -11.225 -12.562
vina_02_259 -242.660 -3.992 -9.424 -12.624
vina_02_260 -352.604 -4.062 -31.409 -12.812
vina_02_261 -216.853 -3.964 11.569 -12.487
vina_02_262 -274.373 -3.883 -1.379 -12.324
vina_02_263 -223.662 -3.889 -1.533 -12.220
vina_02_264 -254.680 -3.832 -13.074 -11.581
vina_02_265 -337.702 -4.386 -32.544 -12.730
vina_02_266 -218.919 -3.890 -2.636 -12.220
vina_02_267 -290.229 -3.910 2.789 -12.172
vina_02_268 -366.622 -3.661 -22.223 -11.829
vina_02_269 -295.034 -3.810 -4.182 -11.462
vina_02_270 -224.523 -3.904 9.293 -12.164
vina_02_271 -272.779 -4.109 -1.448 -12.709
vina_02_272 -373.144 -4.000 -29.654 -12.864
vina_02_273 -203.153 -3.827 1.492 -11.360
vina_02_274 -297.459 -4.302 -13.630 -12.594
vina_02_275 -277.346 -4.246 0.515 -12.614
vina_02_276 -242.303 -3.785 -18.115 -11.521
vina_02_277 -319.996 -4.164 -27.248 -12.730
vina_02_278 -313.207 -4.072 -3.636 -12.698
vina_02_279 -198.736 -3.923 -1.783 -12.200
vina_02_280 -232.065 -4.063 -6.564 -12.561
vina_02_281 -249.951 -4.027 -1.898 -12.726
vina_02_282 -219.693 -4.022 -1.705 -12.708
vina_02_283 -374.157 -4.433 -20.973 -12.796
vina_02_284 -295.606 -3.580 -10.093 -11.345
vina_02_285 -221.527 -3.879 7.582 -12.253
vina_02_286 -228.989 -3.987 2.059 -12.647
vina_02_287 -338.714 -4.204 -3.566 -12.681
vina_02_288 -288.272 -3.789 -5.169 -11.380
vina_02_289 -338.105 -3.929 -21.259 -12.303
vina_02_290 -376.036 -3.928 -30.435 -12.393
vina_02_291 -178.765 -3.975 -7.343 -12.493
vina_02_292 -247.675 -3.711 2.983 -11.454
vina_02_293 -231.728 -4.152 -4.678 -12.674
vina_02_294 -320.355 -4.406 -30.179 -12.730
vina_02_295 -349.013 -3.907 -32.705 -12.350
vina_02_296 -260.788 -4.005 -1.442 -12.778
vina_02_297 -386.609 -4.027 -31.782 -12.812
vina_02_298 -311.233 -3.855 -21.109 -12.328
vina_02_299 -399.923 -4.084 -6.456 -12.618
vina_02_300 -359.587 -4.196 -31.816 -12.796
vina_02_301 -521.299 -4.200 -30.105 -12.916
vina_02_302 -321.911 -3.959 -17.171 -12.586
vina_02_303 -200.850 -3.873 2.580 -12.270
vina_02_304 -306.344 -4.038 -27.129 -12.746
vina_02_305 -309.067 -4.326 9.465 -12.586
vina_02_306 -356.076 -3.823 -28.116 -11.747
vina_02_307 -274.188 -4.323 -2.860 -12.709
vina_02_308 -264.783 -3.874 9.869 -12.305
vina_02_309 -238.346 -4.245 -5.118 -12.591
vina_02_310 -237.170 -3.603 9.546 -11.454
vina_02_311 -225.701 -4.054 -5.307 -12.607
vina_02_312 -278.062 -4.081 4.711 -12.586
vina_02_313 -267.282 -4.136 -21.765 -12.758
vina_02_314 -349.716 -4.113 -19.980 -12.796
vina_02_315 -269.105 -4.207 -4.179 -12.709
vina_02_316 -208.976 -4.225 -6.494 -12.545
vina_02_317 -270.210 -4.060 -17.653 -12.722
vina_02_318 -226.633 -3.947 12.002 -12.487
vina_02_319 -190.404 -4.084 -2.447 -12.674
vina_02_320 -336.520 -4.126 -38.083 -12.730
vina_02_321 -276.306 -3.972 -10.834 -12.498
vina_02_322 -335.186 -3.685 -11.026 -11.356
vina_02_323 -273.262 -4.094 -6.961 -12.580
vina_02_324 -375.876 -4.051 -23.029 -12.812
vina_02_325 -272.268 -3.883 -0.731 -12.288
vina_02_326 -326.410 -4.202 -11.717 -12.562
vina_02_327 -409.767 -3.934 1.391 -12.258
vina_02_328 -295.617 -3.856 -11.741 -12.135
vina_02_329 -349.204 -4.152 -28.268 -12.796
vina_02_330 -256.567 -4.083 -3.409 -12.709
vina_02_331 -280.876 -3.803 -6.649 -11.334
vina_02_332 -239.503 -4.132 7.975 -12.579
vina_02_333 -236.394 -3.819 -25.272 -11.504
vina_02_334 -402.924 -4.112 -40.055 -12.856
vina_02_335 -223.129 -4.155 -0.308 -12.579
vina_02_336 -218.381 -3.900 -14.620 -12.115
vina_02_337 -278.395 -3.681 -4.510 -11.462
vina_02_338 -310.248 -4.106 -23.175 -12.730
vina_02_339 -298.863 -4.297 2.615 -12.586
vina_02_340 -323.652 -4.096 -18.443 -12.711
vina_02_341 -332.924 -4.052 -23.726 -12.746
vina_02_342 -315.093 -3.687 -14.199 -11.414
vina_02_343 -360.131 -4.122 -25.488 -12.796
vina_02_344 -229.917 -4.206 -21.966 -12.723
vina_02_345 -192.593 -3.797 -3.778 -11.454
vina_02_346 -232.177 -3.485 -11.265 -11.367
vina_02_347 -294.885 -3.957 -18.728 -12.602
vina_02_348 -250.417 -4.317 -4.815 -12.626
vina_02_349 -230.222 -3.741 5.332 -11.454
vina_02_350 -344.609 -4.028 -19.334 -12.793
vina_02_351 -305.421 -3.950 -27.715 -12.621
vina_02_352 -205.123 -3.825 4.656 -11.360
vina_02_353 -346.147 -4.036 -24.491 -12.812
vina_02_354 -240.694 -3.922 6.391 -12.164
vina_02_355 -204.018 -3.802 0.361 -11.454
vina_02_356 -392.551 -4.123 -43.498 -12.777
vina_02_357 -264.624 -3.943 10.127 -12.522
vina_02_358 -197.710 -3.895 6.212 -12.164
vina_02_359 -259.773 -4.087 -3.150 -12.709
vina_02_360 -259.523 -3.860 -13.916 -12.315
vina_02_361 -340.713 -4.126 -28.867 -12.730
vina_02_362 -215.963 -3.771 2.276 -11.454
vina_02_363 -223.457 -3.845 2.875 -11.900
vina_02_364 -327.922 -3.957 -19.120 -12.602
vina_02_365 -324.466 -4.253 -18.537 -12.711
vina_02_366 -263.250 -4.035 0.878 -12.630
vina_02_367 -228.249 -3.787 -11.572 -11.349
vina_02_368 -216.737 -3.969 -6.054 -12.499
vina_02_369 -230.124 -3.895 -15.059 -12.115
vina_02_370 -265.139 -3.934 -7.995 -12.127
vina_02_371 -339.137 -3.890 -20.795 -12.304
vina_02_372 -298.600 -3.989 2.427 -12.655
vina_02_373 -253.258 -3.883 3.710 -12.288
vina_02_374 -290.517 -4.356 -30.429 -12.730
vina_02_375 -213.653 -3.756 3.904 -11.454
vina_02_376 -348.294 -3.849 -30.072 -12.272
vina_02_377 -286.134 -3.757 -23.925 -11.606
vina_02_378 -347.430 -4.188 -28.179 -12.796
vina_02_379 -256.964 -3.867 -5.746 -12.260
vina_02_380 -317.575 -3.873 -25.088 -12.390
vina_02_381 -338.991 -3.990 -13.712 -12.663
vina_02_382 -267.477 -3.741 -18.082 -11.556
vina_02_383 -202.622 -3.836 -13.878 -11.804
vina_02_384 -264.114 -4.028 -10.291 -12.607
vina_02_385 -189.636 -3.738 -7.563 -11.327
vina_02_386 -285.257 -3.987 -9.913 -12.631
vina_02_387 -253.454 -3.771 -14.407 -11.442
vina_02_388 -359.185 -3.897 -19.044 -12.315
vina_02_389 -266.637 -4.136 5.307 -12.614
vina_02_390 -217.199 -3.922 -7.087 -12.073
vina_02_391 -268.358 -3.918 6.863 -12.200
vina_02_392 -269.054 -4.325 -18.554 -12.739
vina_02_393 -225.800 -4.047 -8.013 -12.561
vina_02_394 -255.314 -4.031 -1.388 -12.726
vina_02_395 -367.686 -3.849 -34.130 -12.315
vina_02_396 -214.484 -3.816 -5.830 -11.278
vina_02_397 -300.300 -4.322 -2.317 -12.681
vina_02_398 -348.469 -3.887 -20.781 -12.369
vina_02_399 -348.778 -4.069 -28.620 -12.812
vina_02_400 -302.574 -4.065 -7.927 -12.568
vina_02_401 -583.899 -4.010 -42.107 -13.297
vina_02_402 -246.985 -3.691 -1.068 -11.454
vina_02_403 -220.398 -3.802 6.514 -11.454
vina_02_404 -218.484 -3.551 5.514 -11.454
vina_02_405 -296.613 -4.130 -19.214 -12.711
vina_02_406 -237.518 -4.091 -12.032 -12.555
vina_02_407 -351.814 -3.791 -18.061 -11.752
vina_02_408 -231.963 -3.868 -3.342 -12.306
vina_02_409 -537.541 -3.936 -37.485 -12.568
vina_02_410 -210.677 -3.984 -11.334 -12.624
vina_02_411 -246.481 -4.117 -4.685 -12.674
vina_02_412 -312.985 -4.075 10.047 -12.602
vina_02_413 -254.365 -4.107 2.304 -12.614
vina_02_414 -322.520 -4.147 -34.357 -12.730
vina_02_415 -268.873 -4.453 -9.801 -12.590
vina_02_416 -238.145 -4.116 1.180 -12.579
vina_02_417 -313.912 -4.071 -26.034 -12.746
vina_02_418 -581.527 -4.034 -44.942 -13.207
vina_02_419 -251.928 -3.696 1.002 -11.490
vina_02_420 -354.841 -3.957 -21.025 -12.687
vina_02_421 -191.582 -3.751 3.495 -11.454
vina_02_422 -338.742 -4.120 -20.255 -12.730
vina_02_423 -292.571 -4.295 -7.357 -12.552
vina_02_424 -342.640 -3.880 -7.344 -12.168
vina_02_425 -281.725 -4.024 -21.532 -12.746
vina_02_426 -304.363 -3.859 -10.711 -12.255
vina_02_427 -314.480 -3.991 1.018 -12.655
vina_02_428 -246.510 -3.829 7.059 -11.620
vina_02_429 -253.226 -3.982 4.980 -12.682
vina_02_430 -195.450 -3.872 -2.016 -12.306
vina_02_431 -265.609 -3.918 -20.276 -12.312
vina_02_432 -212.527 -3.879 -1.800 -12.288
vina_02_433 -136.025 -3.866 0.561 -12.270
vina_02_434 -364.929 -3.943 -24.907 -12.687
vina_02_435 -244.777 -4.087 4.478 -12.579
vina_02_436 -276.068 -3.703 4.335 -11.490
vina_02_437 -200.676 -4.046 -6.349 -12.561
vina_02_438 -232.963 -3.713 -23.753 -11.599
vina_02_439 -309.914 -4.081 -26.314 -12.730
vina_02_440 -235.670 -4.024 -8.785 -12.572
vina_02_441 -259.955 -4.113 -18.808 -12.739
vina_02_442 -404.829 -3.929 -37.141 -12.389
vina_02_443 -233.442 -3.841 -25.167 -12.036
vina_02_444 -266.433 -3.951 -22.055 -12.649
vina_02_445 -254.836 -3.667 5.272 -11.490
vina_02_446 -304.669 -4.004 -3.098 -12.750
vina_02_447 -261.916 -3.994 -4.674 -12.778
vina_02_448 -219.688 -3.704 3.049 -11.454
vina_02_449 -268.198 -3.952 -10.425 -12.498
vina_02_450 -227.613 -3.859 6.686 -12.329
vina_02_451 -253.823 -3.722 13.147 -11.490
vina_02_452 -338.795 -3.760 -29.833 -11.618
vina_02_453 -152.052 -4.096 -4.750 -12.674
vina_02_454 -261.586 -4.066 -8.939 -12.607
vina_02_455 -251.831 -4.021 -10.263 -12.624
vina_02_456 -305.467 -3.671 -9.390 -11.345
vina_02_457 -245.313 -3.956 4.324 -12.487
vina_02_458 -314.493 -4.063 -14.698 -12.611
vina_02_459 -277.597 -4.053 -16.298 -12.722
vina_02_460 -180.811 -3.746 0.834 -11.454
vina_02_461 -261.220 -3.659 -8.819 -11.373
vina_02_462 -239.558 -3.956 -8.939 -12.463
vina_02_463 -312.357 -4.145 -22.855 -12.730
vina_02_464 -232.766 -3.912 -13.971 -12.115
vina_02_465 -252.065 -3.847 4.090 -12.081
vina_02_466 -217.443 -3.871 -7.128 -12.179
vina_02_467 -260.237 -3.860 -11.946 -12.283
vina_02_468 -191.800 -3.882 2.473 -12.253
vina_02_469 -241.519 -3.875 7.060 -12.282
vina_02_470 -326.529 -3.882 -12.839 -12.179
vina_02_471 -241.523 -3.804 2.531 -11.454
vina_02_472 -301.245 -3.805 -3.223 -11.462
vina_02_473 -332.345 -4.263 1.834 -12.586
vina_02_474 -289.660 -3.880 -1.599 -12.296
vina_02_475 -249.008 -3.786 -2.430 -11.454
vina_02_476 -361.893 -4.109 -36.692 -12.796
vina_02_477 -355.748 -4.089 -6.685 -12.618
vina_02_478 -264.777 -3.649 -3.403 -11.490
vina_02_479 -210.214 -3.596 5.996 -11.454
vina_02_480 -255.539 -3.615 8.411 -11.490
vina_02_481 -372.138 -4.134 -21.560 -12.796
vina_02_482 -253.450 -3.768 -24.842 -11.634
vina_02_483 -317.776 -3.942 -32.901 -12.621
vina_02_484 -307.323 -3.938 -31.922 -12.303
vina_02_485 -286.127 -3.634 -21.797 -11.606
vina_02_486 -332.021 -3.838 -32.113 -12.043
vina_02_487 -356.327 -3.943 -25.867 -12.687
vina_02_488 -319.167 -4.192 -20.499 -12.730
vina_02_489 -337.720 -4.262 -26.563 -12.730
vina_02_490 -333.758 -3.851 -26.846 -12.267
vina_02_491 -177.767 -3.274 -7.727 -11.323
vina_02_492 -176.656 -3.782 5.908 -11.454
vina_02_493 -214.911 -4.069 -1.630 -12.691
vina_02_494 -309.918 -4.347 -25.750 -12.730
vina_02_495 -276.629 -3.519 -9.237 -11.391
vina_02_496 -268.715 -3.762 -10.099 -11.373
vina_02_497 -322.722 -4.144 -25.076 -12.730
vina_02_498 -209.219 -3.754 -15.582 -11.521
vina_02_499 -231.632 -3.715 -4.354 -11.454
vina_03_1 -521.052 -4.315 -44.776 -12.897
vina_03_2 -554.935 -4.149 -40.512 -13.070
vina_03_3 -606.058 -4.268 -44.111 -13.240
vina_03_4 -483.281 -4.169 -38.535 -12.779
vina_03_5 -571.624 -4.284 -51.360 -13.343
vina_03_6 -474.436 -4.231 -32.979 -12.779
vina_03_8 -544.383 -4.345 -44.667 -12.897
vina_03_9 -323.833 -4.278 -25.667 -12.730
vina_03_10 -428.129 -4.037 -21.252 -12.795
vina_03_12 -321.746 -4.231 -26.265 -12.730
vina_03_13 -325.116 -4.329 -19.335 -12.711
vina_03_14 -387.520 -4.290 -22.655 -12.796
vina_03_15 -521.388 -4.146 -35.763 -12.916
vina_03_17 -580.267 -4.165 -42.611 -13.228
vina_03_18 -523.586 -3.975 -46.942 -12.900
vina_03_19 -532.586 -4.245 -44.541 -12.897
vina_03_20 -360.593 -4.454 -37.693 -12.796
vina_03_21 -385.363 -4.166 -15.749 -12.744
vina_03_22 -361.994 -4.254 -9.492 -12.628
vina_03_23 -315.281 -4.448 -29.887 -12.730
vina_03_24 -316.397 -4.347 -21.685 -12.730
vina_03_25 -402.082 -4.171 -17.703 -12.744
vina_03_26 -305.690 -4.256 -8.070 -12.552
vina_03_27 -369.744 -4.090 -13.489 -12.660
vina_03_28 -379.483 -4.420 -16.364 -12.744
vina_03_29 -503.649 -4.284 -32.640 -12.780
vina_03_30 -285.587 -3.979 -21.872 -12.798
vina_03_31 -287.749 -4.418 -28.481 -12.730
vina_03_32 -279.927 -3.965 -11.392 -12.470
vina_03_33 -307.427 -4.200 -15.053 -12.594
vina_03_34 -472.585 -4.229 -23.174 -12.779
vina_03_35 -399.343 -4.300 -12.293 -12.628
vina_03_36 -333.243 -4.130 -16.573 -12.678
vina_03_37 -524.246 -4.110 -39.146 -12.976
vina_03_38 -438.151 -4.174 -22.066 -12.779
vina_03_39 -514.699 -4.363 -36.841 -12.839
vina_03_40 -338.720 -4.341 -22.089 -12.730
vina_03_41 -358.019 -4.409 -15.312 -12.683
vina_03_42 -384.656 -3.645 -26.217 -11.829
vina_03_43 -315.944 -4.301 -20.391 -12.730
vina_03_44 -350.996 -4.209 -25.692 -12.796
vina_03_45 -367.285 -4.078 -28.449 -12.796
vina_03_46 -338.493 -4.124 -25.052 -12.730
vina_03_47 -385.634 -4.370 -15.809 -12.744
vina_03_48 -355.675 -3.914 -15.965 -12.315
vina_03_49 -365.183 -3.872 -37.291 -12.498
vina_03_50 -288.943 -4.050 0.764 -12.602
vina_03_51 -291.078 -4.211 -2.170 -12.681
vina_03_53 -299.792 -4.455 -28.535 -12.730
vina_03_54 -567.049 -3.919 -44.906 -12.725
vina_03_55 -336.026 -3.879 -36.770 -12.372
vina_03_56 -275.301 -3.902 -22.537 -12.312
vina_03_57 -324.698 -3.959 2.043 -12.494
vina_03_58 -344.934 -4.040 -10.167 -12.645
vina_03_59 -325.846 -4.167 -30.809 -12.730
vina_03_60 -358.270 -4.065 -31.420 -12.812
vina_03_61 -365.506 -3.813 -31.197 -11.841
vina_03_62 -365.641 -3.911 -30.328 -12.393
vina_03_63 -462.854 -4.360 -24.379 -12.785
vina_03_64 -334.856 -3.880 -27.036 -12.372
vina_03_65 -370.655 -4.265 -27.895 -12.796
vina_03_66 -328.510 -4.461 -30.150 -12.785
vina_03_67 -292.267 -4.027 -17.871 -12.695
vina_03_68 -309.014 -4.075 -6.558 -12.568
vina_03_69 -440.579 -4.425 -17.061 -12.727
vina_03_70 -372.144 -4.157 -14.436 -12.660
vina_03_71 -419.215 -4.537 -10.949 -12.934
vina_03_72 -328.721 -3.923 -25.828 -12.284
vina_03_73 -528.222 -3.887 -42.491 -12.514
vina_03_74 -226.890 -3.883 -4.834 -12.207
vina_03_75 -294.642 -4.093 -14.952 -12.594
vina_03_76 -328.201 -3.874 -24.662 -12.390
vina_03_77 -276.033 -4.285 -25.374 -12.758
vina_03_78 -326.136 -4.186 4.204 -12.586
vina_03_79 -239.787 -3.928 -10.441 -12.083
vina_03_80 -363.221 -4.247 -25.612 -12.796
vina_03_81 -338.755 -4.356 -23.484 -12.730
vina_03_82 -415.559 -3.842 -23.729 -12.192
vina_03_83 -241.154 -4.121 -14.115 -12.587
vina_03_84 -329.900 -4.121 -18.929 -12.711
vina_03_85 -392.708 -3.894 -23.231 -12.393
vina_03_86 -309.738 -4.226 -15.427 -12.618
vina_03_87 -383.083 -4.242 -24.493 -12.796
vina_03_88 -294.352 -3.949 -10.339 -12.470
vina_03_89 -325.338 -3.925 -24.697 -12.284
vina_03_90 -210.264 -4.006 0.438 -12.647
vina_03_91 -301.512 -4.156 0.507 -12.586
vina_03_92 -287.609 -3.875 -12.857 -12.208
vina_03_93 -369.238 -3.951 -35.437 -12.687
vina_03_94 -268.318 -4.003 -3.959 -12.778
vina_03_95 -222.005 -4.094 -25.806 -12.723
vina_03_96 -357.983 -3.830 -20.577 -11.944
vina_03_97 -339.613 -4.262 -22.420 -12.730
vina_03_98 -336.159 -4.340 -3.033 -12.681
vina_03_99 -324.772 -3.616 -23.604 -11.606
vina_03_100 -268.508 -3.865 -9.987 -12.224
vina_03_101 -309.897 -4.074 -16.846 -12.695
vina_03_102 -351.237 -4.074 -25.507 -12.812
vina_03_103 -296.313 -4.016 -33.084 -12.798
vina_03_105 -307.825 -4.067 -10.807 -12.579
vina_03_106 -374.637 -4.162 -27.782 -12.796
vina_03_107 -291.948 -4.461 -28.342 -12.785
vina_03_108 -343.542 -3.908 -40.182 -12.284
vina_03_109 -282.609 -4.382 0.871 -12.586
vina_03_110 -361.246 -3.901 -22.433 -12.393
vina_03_111 -290.955 -3.988 5.374 -12.655
vina_03_112 -324.277 -4.342 -4.823 -12.598
vina_03_113 -255.547 -4.274 -4.019 -12.709
vina_03_114 -323.111 -4.480 -17.663 -12.733
vina_03_115 -335.631 -3.849 -25.164 -12.206
vina_03_116 -362.688 -4.143 -32.828 -12.796
vina_03_117 -408.844 -4.032 -34.115 -12.790
vina_03_118 -331.989 -3.783 -20.120 -11.606
vina_03_119 -353.382 -4.142 -34.980 -12.796
vina_03_120 -243.456 -4.118 -0.965 -12.579
vina_03_121 -371.174 -4.511 -37.167 -13.124
vina_03_122 -339.364 -4.154 -12.250 -12.562
vina_03_123 -335.193 -4.127 -17.407 -12.678
vina_03_124 -337.233 -3.891 -13.036 -12.110
vina_03_125 -370.205 -3.647 -28.870 -11.841
vina_03_126 -345.790 -4.317 -35.167 -12.796
vina_03_127 -276.647 -3.943 -21.156 -12.649
vina_03_128 -336.960 -4.107 1.175 -12.586
vina_03_129 -311.329 -4.102 -6.631 -12.552
vina_03_130 -236.264 -4.002 -4.490 -12.743
