################################################
##                   SPRank                   ##
################################################
in_rec:          3D2X-A-85-D2X/amber/rec.amber.mol2
in_cpd:          3D2X-A-85-D2X/amber/lig_charged.amber.mol2
in_poses:        3D2X-A-85-D2X/pose/pose.mol2
stats:           0
verbose:         0
Load receptor: default_name from 3D2X-A-85-D2X/amber/rec.amber.mol2
--> heavy atom num: 1652
Load compound: MOL from 3D2X-A-85-D2X/amber/lig_charged.amber.mol2
--> heavy atom num: 26
************************************************
*                PARAMETER INFO                *
************************************************
T: 25
rt_to_kcal_per_mol: 0.593
gamma_SASA: 0.0054
r_water: 1.4
pairwise_dis_upper_bound: 10
pairwise_bin_size: 0.5
pairwise_bin_num: 20
pairwise_potentials_map.size(): 348
sasa_points.size(): 8
************************************************
vina_03_414 -194.802 -3.876 9.190
vina_03_415 -318.911 -4.017 -6.305
vina_03_416 -264.417 -3.420 -15.835
vina_03_417 -402.313 -3.883 -19.318
vina_03_418 -229.937 -3.657 -1.025
vina_03_419 -378.339 -3.945 -31.339
vina_03_420 -321.570 -4.127 -24.457
vina_03_421 -346.037 -4.260 -43.272
vina_03_422 -265.620 -4.033 -22.244
vina_03_423 -334.788 -4.060 -34.003
vina_03_424 -293.383 -4.148 -0.740
vina_03_425 -323.683 -4.166 -21.856
vina_03_426 -297.286 -3.750 -15.901
vina_03_427 -274.688 -3.634 6.757
vina_03_428 -214.767 -3.552 2.987
vina_03_429 -292.635 -3.973 0.010
vina_03_430 -271.483 -4.484 -8.104
vina_03_431 -238.010 -3.781 -28.667
vina_03_432 -217.620 -3.891 1.289
vina_03_433 -253.744 -3.912 8.251
vina_03_434 -296.697 -3.787 4.274
vina_03_435 -318.595 -4.037 -25.913
vina_03_436 -313.430 -4.105 -18.334
vina_03_437 -349.601 -4.164 -39.348
vina_03_438 -343.291 -3.938 -28.840
vina_03_439 -254.102 -4.321 5.196
vina_03_440 -329.755 -3.891 -17.314
vina_03_441 -224.408 -3.819 -8.066
vina_03_442 -273.890 -3.967 -0.795
vina_03_443 -308.158 -3.994 -24.111
vina_03_444 -247.100 -4.116 -1.332
vina_03_445 -378.853 -4.013 -25.631
vina_03_446 -331.203 -3.579 -29.326
vina_03_447 -231.023 -4.161 -9.181
vina_03_448 -303.477 -4.011 -21.860
vina_03_449 -283.997 -3.951 -10.884
vina_03_450 -247.516 -3.973 -4.270
vina_03_451 -180.204 -3.921 -9.932
vina_03_452 -333.917 -3.992 -1.863
vina_03_453 -544.316 -3.788 -46.058
vina_03_454 -248.014 -3.855 -6.738
vina_03_455 -283.153 -3.978 4.256
vina_03_456 -399.231 -3.762 -37.773
vina_03_457 -239.969 -4.114 -1.199
vina_03_458 -274.557 -4.284 -1.870
vina_03_459 -370.042 -3.569 -16.806
vina_03_460 -347.784 -4.023 -24.973
vina_03_461 -284.764 -3.904 -9.494
vina_03_462 -286.108 -3.736 -7.250
vina_03_463 -307.843 -4.050 -29.888
vina_03_464 -319.202 -3.766 -15.660
vina_03_465 -332.506 -4.082 -29.248
vina_03_466 -340.604 -3.803 -22.950
vina_03_467 -186.383 -3.973 -4.276
vina_03_468 -348.935 -4.043 -32.582
vina_03_469 -334.102 -3.898 -23.702
vina_03_470 -212.265 -3.938 -2.054
vina_03_471 -245.004 -3.819 3.112
vina_03_472 -311.365 -3.913 -19.970
vina_03_473 -277.117 -4.122 4.533
vina_03_474 -261.595 -4.170 -28.693
vina_03_475 -237.276 -3.919 -6.728
vina_03_476 -295.654 -3.975 -22.601
vina_03_477 -260.715 -4.176 -8.481
vina_03_478 -372.103 -4.254 -19.927
vina_03_479 -267.757 -3.703 -18.682
vina_03_480 -282.236 -3.890 -14.537
vina_03_481 -225.206 -4.356 -4.219
vina_03_482 -272.520 -3.763 -15.731
vina_03_483 -293.172 -3.923 -27.996
vina_03_484 -260.462 -3.840 -8.686
vina_03_485 -326.775 -3.968 -16.913
vina_03_486 -272.395 -3.884 -8.666
vina_03_487 -296.294 -3.977 -25.933
vina_03_488 -386.112 -3.742 -7.187
vina_03_489 -202.610 -3.641 4.306
vina_03_490 -238.499 -4.009 0.408
vina_03_491 -195.178 -3.559 -8.367
vina_03_492 -358.007 -4.126 -28.636
vina_03_493 -399.568 -3.872 -32.132
vina_03_494 -351.223 -3.965 -21.739
vina_03_495 -344.920 -3.905 -23.559
vina_03_496 -368.741 -4.114 -35.221
vina_03_497 -367.631 -4.108 -40.924
vina_03_498 -317.579 -4.068 -18.443
vina_03_499 -358.432 -3.959 -34.779
vina_03_500 -306.094 -4.273 -26.674
vina_04_1 -600.469 -4.158 -44.729
vina_04_2 -540.772 -4.318 -42.202
vina_04_3 -433.981 -4.195 -24.762
vina_04_4 -534.959 -4.249 -37.779
vina_04_5 -450.561 -3.949 -29.772
vina_04_6 -393.629 -3.828 -16.016
vina_04_7 -543.844 -4.304 -40.767
vina_04_8 -301.729 -4.168 -23.564
vina_04_9 -351.970 -4.320 -36.694
vina_04_11 -372.434 -3.989 -36.535
vina_04_12 -496.849 -4.200 -42.436
vina_04_13 -434.115 -4.017 -28.883
vina_04_14 -548.270 -4.205 -38.927
vina_04_15 -444.073 -4.343 -18.736
vina_04_16 -316.409 -4.158 -14.042
vina_04_17 -381.083 -4.336 -36.270
vina_04_18 -451.335 -4.386 -10.676
vina_04_19 -335.119 -4.506 -32.985
vina_04_20 -308.043 -3.745 -29.774
vina_04_21 -290.390 -4.416 -21.024
vina_04_22 -346.515 -4.237 -6.430
vina_04_23 -296.968 -4.247 -27.514
vina_04_24 -412.658 -4.242 -14.868
vina_04_25 -317.706 -4.262 -25.390
vina_04_26 -264.238 -4.153 -26.872
vina_04_27 -298.323 -3.929 -20.785
vina_04_28 -354.339 -3.966 -32.295
vina_04_29 -299.993 -4.037 -9.197
vina_04_30 -353.532 -4.337 -27.392
vina_04_31 -456.184 -4.174 -19.452
vina_04_32 -348.101 -3.972 -21.493
vina_04_33 -366.974 -4.143 -24.890
vina_04_34 -369.435 -4.407 -28.367
vina_04_35 -373.588 -4.294 -16.940
vina_04_36 -287.379 -4.267 -19.460
vina_04_37 -555.910 -4.155 -38.511
vina_04_38 -397.031 -4.443 -21.826
vina_04_39 -363.083 -3.730 -25.446
vina_04_40 -387.075 -4.289 -17.923
vina_04_41 -311.140 -3.930 -25.058
vina_04_42 -324.117 -4.129 -21.361
vina_04_43 -315.930 -4.178 -22.797
vina_04_44 -335.591 -4.417 -12.756
vina_04_45 -294.337 -3.648 -18.875
vina_04_46 -331.240 -3.949 -39.296
vina_04_47 -385.525 -3.822 -25.021
vina_04_48 -303.880 -4.147 -28.473
vina_04_49 -359.653 -4.023 -15.808
vina_04_50 -214.776 -3.947 -6.587
vina_04_52 -446.317 -4.144 -26.686
vina_04_53 -370.793 -4.127 -27.816
vina_04_54 -301.707 -4.327 -28.757
vina_04_55 -330.516 -3.906 -10.741
vina_04_56 -320.165 -4.157 -9.828
vina_04_57 -278.971 -4.028 -24.450
vina_04_58 -372.840 -3.904 -32.187
vina_04_59 -322.341 -4.324 -25.424
vina_04_60 -347.347 -4.435 -28.556
vina_04_61 -374.666 -4.119 -18.229
vina_04_62 -392.391 -4.326 -14.848
vina_04_63 -276.398 -4.467 -13.360
vina_04_64 -345.988 -4.372 -14.816
vina_04_65 -316.038 -4.216 -18.711
vina_04_66 -364.903 -4.164 -22.775
vina_04_67 -350.993 -4.309 -36.282
vina_04_68 -398.967 -4.176 -14.824
vina_04_69 -396.743 -3.824 -39.220
vina_04_70 -315.224 -3.959 -14.191
vina_04_71 -261.704 -4.197 -2.278
vina_04_72 -331.018 -4.176 0.242
vina_04_73 -337.923 -3.878 -30.671
vina_04_74 -412.731 -4.095 -35.415
vina_04_75 -442.557 -4.301 -10.639
vina_04_76 -259.627 -4.516 -16.345
vina_04_77 -286.018 -4.212 -24.002
vina_04_78 -310.371 -4.028 -22.937
vina_04_79 -349.058 -3.843 -26.004
vina_04_80 -293.623 -4.290 -11.237
vina_04_81 -332.191 -4.288 -30.382
vina_04_82 -255.560 -3.860 1.800
vina_04_83 -371.005 -4.118 -20.923
vina_04_84 -378.892 -4.187 -30.632
vina_04_85 -297.436 -4.134 -19.158
vina_04_86 -310.201 -4.069 -31.519
vina_04_87 -415.867 -4.097 -29.817
vina_04_88 -403.259 -4.190 -17.386
vina_04_89 -324.295 -4.270 -17.825
vina_04_90 -287.723 -4.444 -24.036
vina_04_91 -262.364 -4.019 -6.980
vina_04_92 -245.312 -3.865 6.557
vina_04_93 -271.077 -3.984 -27.644
vina_04_94 -241.557 -3.932 -9.259
vina_04_95 -376.330 -4.196 -23.055
vina_04_96 -197.560 -3.949 -1.082
vina_04_97 -339.405 -4.214 -13.510
vina_04_98 -354.352 -3.850 -25.199
vina_04_99 -542.935 -4.102 -40.531
vina_04_100 -350.958 -4.376 -35.318
vina_04_101 -347.487 -4.195 -4.144
vina_04_102 -273.850 -3.800 -17.394
vina_04_103 -311.004 -4.148 -18.270
vina_04_104 -297.343 -4.196 -24.460
vina_04_105 -396.267 -4.342 -13.895
vina_04_106 -298.020 -3.867 -21.564
vina_04_107 -278.142 -4.038 0.049
vina_04_108 -354.866 -3.999 -28.785
vina_04_109 -337.431 -4.228 -11.253
vina_04_110 -317.716 -4.119 -26.763
vina_04_111 -301.208 -3.773 -27.354
vina_04_112 -349.526 -4.324 -34.313
vina_04_113 -386.577 -4.088 -22.513
vina_04_114 -352.788 -4.470 -11.329
vina_04_115 -316.285 -4.134 -22.465
vina_04_116 -294.064 -3.939 -7.415
vina_04_117 -342.160 -4.177 -24.295
vina_04_118 -295.031 -4.085 -23.970
vina_04_119 -299.056 -4.290 -18.417
vina_04_120 -402.147 -4.300 -12.423
vina_04_121 -469.861 -4.329 -26.029
vina_04_122 -364.173 -4.223 -14.336
vina_04_123 -323.420 -4.195 -14.069
vina_04_124 -325.048 -4.414 -30.012
vina_04_125 -298.916 -4.157 7.329
vina_04_126 -325.889 -3.956 -3.180
vina_04_127 -296.508 -4.194 -0.059
vina_04_128 -391.914 -4.099 -36.884
vina_04_129 -315.893 -3.748 -19.341
vina_04_130 -409.303 -3.911 -39.892
vina_04_131 -276.482 -4.098 -10.673
vina_04_132 -342.781 -4.181 -11.574
vina_04_133 -435.792 -3.788 -35.988
vina_04_134 -369.395 -4.322 -32.407
vina_04_135 -375.161 -4.088 -35.493
vina_04_136 -293.559 -3.957 -20.995
vina_04_137 -359.562 -3.855 -37.065
vina_04_138 -286.361 -3.824 -5.023
vina_04_139 -252.486 -4.077 -1.330
vina_04_140 -392.823 -3.654 -33.393
vina_04_141 -335.815 -4.271 -21.022
vina_04_142 -360.140 -4.021 -20.388
vina_04_143 -327.243 -3.752 -22.916
vina_04_144 -301.361 -3.984 -17.513
vina_04_145 -372.443 -4.299 -18.324
vina_04_146 -343.435 -4.185 -30.739
vina_04_147 -269.884 -4.113 -9.975
vina_04_148 -306.212 -4.250 -26.970
vina_04_149 -349.052 -4.135 -21.545
vina_04_150 -297.535 -4.107 -19.017
vina_04_151 -349.997 -4.233 -25.666
vina_04_152 -345.001 -3.570 -23.544
vina_04_153 -368.402 -4.145 -38.473
vina_04_154 -325.407 -4.304 -27.630
vina_04_155 -323.624 -4.106 0.238
vina_04_156 -338.292 -3.895 -20.240
vina_04_157 -246.957 -4.236 -9.887
vina_04_158 -308.259 -3.901 -19.852
vina_04_159 -365.067 -4.068 -9.336
vina_04_160 -285.041 -4.209 9.699
vina_04_161 -357.835 -4.228 -29.086
vina_04_162 -290.438 -4.018 -6.085
vina_04_163 -390.182 -4.078 -38.422
vina_04_164 -320.372 -4.326 -30.416
vina_04_165 -307.712 -4.378 -24.540
vina_04_166 -303.457 -4.385 -19.028
vina_04_167 -326.045 -4.215 -21.895
vina_04_168 -414.743 -3.740 -38.071
vina_04_169 -288.137 -4.116 -15.809
vina_04_170 -279.543 -4.177 0.347
vina_04_171 -301.921 -4.161 -20.383
vina_04_172 -275.078 -4.023 -3.312
vina_04_173 -262.857 -3.955 -9.262
vina_04_174 -357.939 -4.111 -5.727
vina_04_175 -371.080 -4.344 -25.440
vina_04_176 -321.573 -3.895 -28.610
vina_04_177 -330.136 -4.169 -9.866
vina_04_178 -325.252 -3.976 -16.634
vina_04_179 -303.507 -3.954 -20.933
vina_04_180 -317.731 -3.847 -17.547
vina_04_181 -360.944 -4.021 -29.569
vina_04_182 -194.777 -3.911 -0.444
vina_04_183 -252.732 -3.958 -5.532
vina_04_184 -351.019 -3.916 -20.847
vina_04_185 -273.165 -4.097 -0.367
vina_04_186 -328.184 -4.071 -20.727
vina_04_188 -285.151 -4.385 -30.516
vina_04_189 -336.965 -4.055 -4.139
vina_04_190 -327.462 -4.004 -19.238
vina_04_191 -357.718 -4.338 -38.393
vina_04_192 -363.212 -3.838 -32.117
vina_04_193 -226.441 -3.927 -2.298
vina_04_194 -337.316 -3.697 -22.774
vina_04_195 -352.055 -3.924 -25.540
vina_04_196 -358.421 -4.219 -43.651
vina_04_197 -360.823 -4.216 -32.828
vina_04_198 -345.383 -4.253 -14.676
vina_04_199 -290.688 -4.175 -14.593
vina_04_200 -270.789 -4.171 -23.962
vina_04_201 -357.549 -3.768 -26.845
vina_04_202 -266.479 -4.018 -7.960
vina_04_203 -308.569 -3.448 -7.466
vina_04_204 -274.104 -3.674 -12.184
vina_04_205 -301.753 -3.911 -21.430
vina_04_206 -294.105 -4.000 2.615
vina_04_207 -258.693 -4.124 -29.511
vina_04_208 -360.620 -4.113 -27.148
vina_04_209 -317.350 -4.108 4.826
vina_04_210 -309.158 -4.122 -25.082
vina_04_211 -419.237 -4.451 -17.360
vina_04_212 -402.514 -3.878 -47.319
vina_04_213 -206.269 -4.028 3.874
vina_04_214 -335.991 -4.359 -35.248
vina_04_215 -297.555 -4.185 -35.983
vina_04_216 -376.825 -3.978 -29.620
vina_04_217 -329.359 -4.026 -21.923
vina_04_218 -315.319 -3.892 -20.767
vina_04_219 -256.866 -4.303 -9.497
vina_04_220 -263.118 -3.982 -22.478
vina_04_221 -375.873 -4.029 -24.476
vina_04_222 -312.350 -4.470 -18.243
vina_04_223 -271.882 -4.132 -13.544
vina_04_224 -347.642 -4.369 -20.521
vina_04_225 -346.897 -4.157 -26.619
vina_04_226 -241.276 -4.304 -9.701
vina_04_227 -294.802 -4.333 -15.352
vina_04_228 -241.550 -3.751 8.236
vina_04_229 -340.989 -3.941 -25.631
vina_04_230 -323.840 -4.238 9.151
vina_04_231 -417.356 -4.196 -41.508
vina_04_232 -284.539 -4.155 -12.655
vina_04_233 -235.752 -4.011 0.782
vina_04_234 -254.590 -4.185 -6.613
vina_04_235 -300.420 -3.941 -25.517
vina_04_236 -268.024 -3.758 -10.131
vina_04_237 -375.591 -4.224 -35.377
vina_04_238 -315.044 -4.367 -31.047
vina_04_239 -334.515 -3.889 -22.141
vina_04_240 -348.353 -4.076 -43.845
vina_04_241 -326.591 -4.372 -32.297
vina_04_242 -281.247 -3.867 3.973
vina_04_243 -288.109 -4.123 -20.297
vina_04_244 -319.333 -4.399 -27.519
vina_04_245 -192.940 -3.838 5.170
vina_04_246 -347.578 -3.655 -24.860
vina_04_247 -259.209 -3.899 -10.245
vina_04_248 -293.508 -4.131 3.529
vina_04_249 -282.704 -4.290 -31.138
vina_04_250 -187.788 -3.768 -0.065
vina_04_251 -341.060 -4.331 -26.505
vina_04_252 -363.557 -4.004 -18.757
vina_04_253 -336.872 -4.271 -31.510
vina_04_254 -173.037 -3.668 -1.270
vina_04_255 -344.468 -4.159 -9.037
vina_04_256 -277.720 -4.033 -13.959
vina_04_257 -323.499 -4.149 -21.339
vina_04_258 -350.410 -4.115 -22.647
vina_04_259 -360.314 -4.245 -26.150
vina_04_260 -283.182 -3.703 5.529
vina_04_261 -387.532 -4.006 -35.374
vina_04_262 -323.220 -4.254 -27.671
vina_04_263 -257.096 -3.950 -26.014
vina_04_264 -314.072 -3.960 -5.891
vina_04_265 -325.148 -4.173 -20.875
vina_04_266 -406.424 -3.893 -34.568
vina_04_267 -272.497 -4.164 -11.546
vina_04_268 -360.414 -4.272 -22.547
vina_04_269 -313.073 -4.051 -12.597
vina_04_270 -248.024 -4.035 -3.413
vina_04_271 -365.246 -4.091 -31.356
vina_04_272 -328.392 -3.932 -24.202
vina_04_273 -310.605 -4.089 -25.989
vina_04_274 -380.353 -3.860 -30.567
vina_04_275 -308.815 -4.177 -28.593
vina_04_276 -287.215 -4.025 2.697
vina_04_277 -290.112 -4.016 -24.422
vina_04_278 -347.594 -4.114 -26.184
vina_04_279 -301.858 -4.110 -22.084
vina_04_280 -291.191 -4.559 -23.389
vina_04_281 -268.499 -4.189 -19.450
vina_04_282 -216.047 -3.929 3.739
vina_04_283 -371.544 -3.908 -33.435
vina_04_284 -366.969 -4.166 -29.398
vina_04_285 -270.543 -3.776 0.773
vina_04_286 -382.744 -3.948 -13.188
vina_04_287 -248.144 -4.096 -4.806
vina_04_288 -322.579 -4.096 -27.851
vina_04_289 -231.762 -3.981 -7.532
vina_04_290 -284.721 -4.191 -14.067
vina_04_291 -340.534 -4.035 -27.291
vina_04_292 -283.889 -4.025 -10.484
vina_04_293 -286.612 -4.063 2.937
vina_04_294 -303.822 -4.227 -18.092
vina_04_295 -299.814 -3.759 -25.404
vina_04_296 -333.296 -4.163 -33.724
vina_04_297 -225.201 -4.116 2.588
vina_04_298 -391.442 -3.987 -15.257
vina_04_299 -260.458 -4.197 -22.963
vina_04_300 -331.469 -4.436 -34.796
vina_04_301 -287.891 -3.966 8.399
vina_04_302 -303.139 -4.086 -9.126
vina_04_303 -267.700 -4.192 -10.711
vina_04_304 -263.010 -3.985 -9.389
vina_04_305 -301.102 -4.129 8.663
vina_04_306 -393.853 -3.971 -27.648
vina_04_307 -315.318 -4.025 -13.162
vina_04_308 -304.441 -4.108 -27.413
vina_04_309 -335.886 -4.138 -34.163
vina_04_310 -228.863 -3.854 -2.775
vina_04_311 -294.260 -4.125 -28.432
vina_04_312 -339.419 -4.322 -26.414
vina_04_313 -269.663 -4.031 -5.601
vina_04_314 -360.761 -3.906 -28.278
vina_04_315 -344.172 -3.885 -20.262
vina_04_316 -349.578 -3.937 -22.042
vina_04_317 -280.244 -3.972 -10.144
vina_04_318 -176.699 -4.043 0.334
vina_04_319 -253.936 -4.062 -9.933
vina_04_320 -417.978 -4.113 -42.972
vina_04_321 -357.407 -3.906 -18.208
vina_04_322 -225.890 -3.807 6.961
vina_04_323 -309.306 -4.019 -19.948
vina_04_324 -250.449 -3.978 -2.277
vina_04_325 -320.639 -3.909 6.136
vina_04_326 -335.665 -3.938 4.918
vina_04_327 -333.248 -4.085 -26.203
vina_04_328 -316.955 -3.878 -33.503
vina_04_329 -266.647 -4.141 3.057
vina_04_330 -354.764 -4.197 -18.001
vina_04_331 -357.921 -4.208 -23.326
vina_04_332 -323.406 -4.168 -21.977
vina_04_333 -250.762 -4.227 9.234
vina_04_334 -248.500 -4.124 3.721
vina_04_335 -243.860 -3.921 -20.507
vina_04_336 -357.765 -4.090 -8.511
vina_04_337 -335.101 -4.368 -32.612
vina_04_338 -327.280 -3.977 -18.117
vina_04_339 -357.116 -4.060 -34.436
vina_04_340 -282.555 -3.990 -12.588
vina_04_341 -257.390 -3.836 -0.492
vina_04_342 -346.886 -4.206 -19.430
vina_04_343 -347.854 -3.854 -21.498
vina_04_344 -271.479 -3.872 -13.133
vina_04_345 -266.711 -3.929 -0.430
vina_04_346 -320.528 -3.609 2.768
vina_04_347 -345.909 -4.046 -30.912
vina_04_348 -257.873 -4.166 -11.473
vina_04_349 -358.367 -4.437 -26.903
vina_04_350 -274.840 -3.891 -6.015
vina_04_351 -279.703 -4.312 -18.381
vina_04_352 -247.675 -4.375 -14.076
vina_04_353 -370.119 -4.127 -34.385
vina_04_354 -390.649 -3.719 -46.195
vina_04_355 -316.772 -3.800 6.189
vina_04_356 -290.464 -3.990 -16.418
vina_04_357 -231.699 -3.818 -6.699
vina_04_358 -316.290 -4.392 -11.566
vina_04_359 -276.502 -3.790 -29.263
vina_04_360 -360.731 -3.916 -27.184
vina_04_361 -298.918 -3.986 0.919
vina_04_362 -353.059 -4.070 -33.545
vina_04_363 -399.320 -4.161 -37.302
vina_04_364 -319.202 -4.276 -11.326
vina_04_365 -376.446 -4.090 -26.639
vina_04_366 -278.404 -4.107 -1.916
vina_04_367 -275.596 -3.926 -10.995
vina_04_368 -276.165 -4.031 -7.256
vina_04_369 -262.924 -4.117 -1.612
vina_04_370 -260.043 -3.881 4.034
vina_04_371 -353.802 -4.088 -25.945
vina_04_372 -274.391 -4.010 -28.376
vina_04_373 -335.258 -4.322 -34.316
vina_04_374 -349.142 -3.998 -36.047
vina_04_375 -276.462 -3.823 -4.683
vina_04_376 -264.936 -4.095 -14.874
vina_04_377 -308.831 -3.902 -32.067
vina_04_378 -295.929 -4.012 -15.924
vina_04_379 -328.792 -4.282 -33.164
vina_04_380 -311.079 -4.312 -22.580
vina_04_381 -274.146 -4.381 13.394
vina_04_382 -266.698 -3.926 -1.109
vina_04_383 -225.198 -4.122 -8.096
vina_04_384 -292.361 -3.865 -18.491
vina_04_385 -428.893 -3.782 -33.268
vina_04_386 -325.077 -3.810 -14.951
vina_04_387 -357.199 -4.071 -43.945
vina_04_388 -232.199 -4.084 0.549
vina_04_389 -285.824 -3.712 -7.106
vina_04_390 -303.372 -4.165 3.068
vina_04_391 -321.347 -3.909 -32.228
vina_04_392 -378.058 -4.082 -30.403
vina_04_393 -292.158 -3.686 -4.753
vina_04_394 -218.805 -3.719 -5.460
vina_04_395 -363.852 -4.185 -35.167
vina_04_396 -353.962 -4.336 -29.482
vina_04_397 -393.175 -3.473 -37.192
vina_04_398 -203.333 -3.608 3.581
vina_04_399 -307.890 -4.462 -13.093
vina_04_400 -333.775 -3.799 -35.009
vina_04_401 -318.557 -3.942 -35.895
vina_04_402 -211.168 -3.935 -3.251
vina_04_403 -330.170 -3.976 -4.617
vina_04_404 -265.969 -3.836 -11.568
vina_04_405 -313.377 -4.382 -5.704
vina_04_406 -294.742 -4.179 -6.755
vina_04_407 -241.929 -4.377 -5.593
vina_04_408 -339.428 -3.805 -16.867
vina_04_409 -272.291 -4.183 -3.697
vina_04_410 -265.919 -3.841 1.517
vina_04_411 -223.403 -4.225 -16.042
vina_04_412 -323.109 -4.127 -32.151
vina_04_413 -325.069 -3.911 -28.361
vina_04_414 -275.905 -3.863 -3.668
vina_04_415 -261.856 -4.170 9.457
vina_04_416 -176.996 -3.843 -1.513
vina_04_417 -337.288 -4.226 -19.208
vina_04_418 -256.435 -3.837 4.825
vina_04_419 -292.991 -4.395 -11.106
vina_04_420 -274.195 -4.092 10.828
vina_04_421 -283.256 -4.153 -7.324
vina_04_422 -296.919 -4.109 -23.571
vina_04_423 -297.005 -3.895 -17.960
vina_04_424 -336.329 -3.936 -27.547
vina_04_425 -263.673 -3.576 4.249
vina_04_426 -266.714 -3.997 1.542
vina_04_427 -322.170 -4.222 -25.289
vina_04_428 -278.583 -3.899 -11.058
vina_04_429 -188.051 -3.790 2.314
vina_04_430 -299.241 -3.993 -22.179
vina_04_431 -361.384 -4.320 -24.062
vina_04_432 -253.481 -3.887 2.550
vina_04_433 -213.484 -3.711 2.880
vina_04_434 -239.831 -3.822 -6.209
vina_04_435 -228.542 -3.727 3.926
vina_04_436 -338.545 -4.272 -11.755
vina_04_437 -312.039 -3.881 -30.682
vina_04_438 -362.659 -3.868 -39.963
vina_04_439 -290.121 -3.716 1.235
vina_04_440 -375.784 -4.051 -24.837
vina_04_441 -250.063 -3.993 -6.182
vina_04_442 -233.599 -3.670 5.074
vina_04_443 -184.516 -3.930 -2.836
vina_04_444 -211.211 -3.987 -9.052
vina_04_445 -274.809 -4.096 -18.795
vina_04_446 -366.958 -3.962 -26.882
vina_04_447 -383.710 -4.015 -38.509
vina_04_448 -302.285 -3.812 -16.152
vina_04_449 -324.595 -4.020 -24.818
vina_04_450 -302.385 -3.829 -18.327
vina_04_451 -256.012 -3.791 -2.723
vina_04_452 -263.772 -4.016 -29.738
vina_04_453 -362.236 -4.170 -32.983
vina_04_454 -214.395 -3.730 10.048
vina_04_455 -345.782 -4.048 -24.882
vina_04_456 -326.661 -3.904 -16.415
vina_04_457 -216.836 -3.768 6.519
vina_04_458 -302.719 -3.949 -12.235
vina_04_459 -176.004 -3.745 -7.249
vina_04_460 -336.251 -4.084 -19.465
vina_04_461 -383.903 -3.981 -20.810
vina_04_462 -332.808 -3.999 -1.239
vina_04_463 -355.571 -3.989 -35.535
vina_04_464 -363.983 -3.907 -33.046
vina_04_465 -294.182 -3.770 -13.994
vina_04_466 -394.145 -4.119 -13.388
vina_04_467 -184.365 -4.109 4.453
vina_04_468 -250.617 -3.526 -17.363
vina_04_469 -336.966 -3.986 -24.009
vina_04_470 -264.251 -4.158 2.859
vina_04_471 -355.640 -3.824 -27.993
vina_04_472 -295.787 -4.223 -23.075
vina_04_473 -270.260 -4.218 1.080
vina_04_474 -308.946 -3.761 -16.947
vina_04_475 -219.054 -4.232 -10.472
vina_04_476 -229.978 -3.998 -3.989
vina_04_477 -269.866 -4.234 0.731
vina_04_478 -273.189 -4.215 -33.628
vina_04_479 -325.650 -4.147 -26.786
vina_04_480 -347.256 -4.131 -32.137
vina_04_481 -239.738 -4.388 -0.155
vina_04_482 -373.193 -3.956 -22.973
vina_04_483 -218.974 -4.077 8.492
vina_04_484 -403.003 -3.897 -29.194
vina_04_485 -277.279 -4.087 -11.750
vina_04_486 -230.805 -4.026 -28.791
vina_04_487 -288.111 -3.925 -23.947
vina_04_488 -263.686 -4.315 -15.296
vina_04_489 -411.173 -3.775 -32.997
vina_04_490 -219.054 -4.077 1.061
vina_04_491 -235.574 -3.779 -8.259
vina_04_492 -321.611 -3.820 -18.203
vina_04_493 -256.047 -3.991 10.109
vina_04_494 -361.892 -3.730 -22.820
vina_04_495 -291.905 -4.041 -26.011
vina_04_496 -298.662 -4.035 -35.492
vina_04_497 -310.492 -3.779 -19.289
vina_04_498 -376.588 -4.601 -29.626
vina_04_499 -352.001 -4.068 -19.746
vina_04_500 -349.264 -4.302 -40.058
vina_05_1 -513.622 -4.186 -37.808
vina_05_2 -557.533 -4.152 -41.812
vina_05_3 -604.892 -4.170 -43.181
vina_05_5 -482.886 -4.338 -22.112
vina_05_6 -348.600 -4.107 -13.760
vina_05_7 -375.170 -4.559 -31.456
vina_05_8 -348.145 -4.052 -36.429
vina_05_9 -315.489 -3.986 -31.636
vina_05_10 -368.405 -4.089 -25.543
vina_05_11 -343.814 -4.262 -26.071
vina_05_12 -356.692 -4.402 -33.046
vina_05_14 -421.745 -4.162 -16.738
vina_05_15 -413.334 -3.816 -25.957
vina_05_16 -371.886 -4.183 -23.108
vina_05_17 -410.194 -4.286 -9.138
vina_05_18 -313.951 -4.449 -19.014
vina_05_19 -342.685 -4.136 -32.921
vina_05_20 -323.244 -3.860 -28.141
vina_05_21 -396.716 -4.062 -19.946
vina_05_22 -353.870 -3.921 -15.041
vina_05_23 -364.959 -4.454 -31.699
vina_05_24 -353.471 -3.805 -28.406
vina_05_25 -376.009 -4.476 -35.614
vina_05_26 -356.670 -4.168 -27.558
vina_05_27 -345.086 -4.293 -30.498
vina_05_28 -375.368 -4.575 -31.422
vina_05_29 -329.646 -3.958 -31.534
vina_05_30 -339.095 -4.262 -27.625
vina_05_31 -318.591 -4.444 -33.523
vina_05_32 -372.888 -4.152 -3.831
vina_05_33 -369.664 -4.210 -36.644
vina_05_34 -454.483 -4.275 -27.253
vina_05_35 -344.792 -4.536 -30.596
vina_05_36 -331.044 -4.198 -31.855
vina_05_37 -278.999 -4.253 -30.241
vina_05_38 -303.326 -3.698 -37.695
vina_05_39 -283.316 -4.333 -31.336
vina_05_40 -330.872 -4.341 -25.882
